Date,Price,Open,High,Low,Volume,Chg%,USD,GBP,EURO,Date,Price_Nifty,Open_Nifty,High_Nifty,Low_Nifty,Vol._Nifty,Change %_Nifty,Price_Sensex,Open_Sensex,High_Sensex,Low_Sensex,Vol._Sensex,Change %_Sensex
2019-08-05,36711,36412,36775,36240,290,2.82,16.485,13.55,14.76,2019-07-31,"11,118.00","11,034.05","11,145.30","10,999.40",536.69M,0.29%,"37,481.12","37,257.55","37,576.37","37,128.26",28.03M,0.22%
2019-08-02,35705,35200,35840,35100,820,1.63,16.195,13.37,14.59,2019-07-30,"11,085.40","11,213.70","11,267.45","11,072.65",479.06M,-0.93%,"37,397.24","37,735.54","37,950.21","37,359.03",23.51M,-0.77%
2019-08-01,35134,34520,35500,34430,2710,1.21,16.005,13.22,14.51,2019-07-29,"11,189.20","11,307.50","11,310.95","11,152.40",482.86M,-0.84%,"37,686.37","38,043.22","38,043.22","37,519.16",21.79M,-0.52%
2019-07-31,34714,34830,34830,34625,8500,-0.07,16.475,13.54,14.78,2019-07-26,"11,284.30","11,247.45","11,307.60","11,210.05",522.67M,0.29%,"37,882.79","37,831.18","37,978.07","37,690.47",24.81M,0.14%
2019-07-30,34737,34823,34898,34520,18210,-0.15,16.455,13.52,14.76,2019-07-25,"11,252.15","11,290.40","11,361.40","11,239.35",553.68M,-0.17%,"37,830.98","37,935.02","38,169.87","37,775.51",18.60M,-0.04%
2019-07-29,34788,34839,34881,34735,10730,-0.08,16.39,13.31,14.73,2019-07-24,"11,271.30","11,322.45","11,359.75","11,229.80",413.20M,-0.53%,"37,847.65","37,990.23","38,102.84","37,708.41",17.07M,-0.36%
2019-07-26,34815,34870,34905,34760,14310,-0.1,16.44,13.23,14.77,2019-07-23,"11,331.05","11,372.25","11,398.15","11,302.80",458.93M,-0.13%,"37,982.74","38,138.56","38,217.81","37,898.90",19.93M,-0.13%
2019-07-25,34850,34981,35121,34802,21460,-0.53,16.535,13.23,14.84,2019-07-22,"11,346.20","11,392.85","11,398.15","11,301.25",516.04M,-0.64%,"38,031.13","38,333.52","38,333.52","37,890.32",23.70M,-0.80%
2019-07-24,35036,35012,35090,34921,15420,0.02,16.535,13.21,14.83,2019-07-19,"11,419.25","11,627.95","11,640.35","11,399.30",446.05M,-1.53%,"38,337.01","39,058.73","39,058.73","38,271.35",19.81M,-1.44%
2019-07-23,35030,35065,35135,34907,20410,-0.32,16.43,13.18,14.7,2019-07-18,"11,596.90","11,675.60","11,677.15","11,582.40",498.26M,-0.78%,"38,897.46","39,204.47","39,204.47","38,861.25",24.81M,-0.81%
2019-07-22,35143,35100,35189,35035,16100,0.31,16.385,13.14,14.6,2019-07-17,"11,687.50","11,670.75","11,706.65","11,651.15",464.83M,0.21%,"39,215.64","39,171.10","39,284.73","39,081.14",24.13M,0.22%
2019-07-19,35033,35180,35380,35003,29520,-0.24,16.315,13.01,14.52,2019-07-16,"11,662.60","11,596.65","11,670.05","11,573.95",480.16M,0.64%,"39,131.04","38,961.86","39,173.89","38,845.27",25.93M,0.60%
2019-07-18,35117,35100,35150,34851,31100,0.22,16.03,12.85,14.3,2019-07-15,"11,588.35","11,614.75","11,618.40","11,532.30",368.79M,0.31%,"38,896.71","39,009.95","39,023.97","38,696.60",18.59M,0.41%
2019-07-17,35039,34700,35080,34611,27570,0.87,15.61,12.58,13.92,2019-07-12,"11,552.50","11,601.15","11,639.55","11,538.60",359.42M,-0.26%,"38,736.23","38,941.10","39,021.84","38,684.85",13.29M,-0.22%
2019-07-16,34738,34809,34839,34639,25480,-0.16,15.395,12.4,13.72,2019-07-11,"11,582.90","11,561.45","11,599.00","11,519.50",317.26M,0.73%,"38,823.11","38,751.62","38,892.50","38,631.31",15.07M,0.69%
2019-07-15,34792,34740,34850,34687,19680,-0.06,15.32,12.21,13.59,2019-07-10,"11,498.90","11,536.15","11,593.70","11,475.65",337.57M,-0.49%,"38,557.04","38,701.99","38,854.85","38,474.66",15.36M,-0.45%
2019-07-12,34812,34698,34862,34611,23110,0.58,15.14,12.08,13.45,2019-07-09,"11,555.90","11,531.60","11,582.55","11,461.00",442.52M,-0.02%,"38,730.82","38,754.47","38,814.23","38,435.87",19.39M,0.03%
2019-07-11,34612,34800,34995,34591,34610,-0.44,15.265,12.15,13.54,2019-07-08,"11,558.60","11,770.40","11,771.90","11,523.30",464.03M,-2.14%,"38,720.57","39,476.38","39,476.38","38,605.48",22.66M,-2.01%
2019-07-10,34765,34469,34806,34332,31360,0.67,15.095,12.11,13.46,2019-07-05,"11,811.15","11,964.75","11,981.75","11,797.90",530.72M,-1.14%,"39,513.39","39,990.40","40,032.41","39,441.38",26.78M,-0.99%
2019-07-09,34533,34499,34581,34300,25570,-0.01,15.025,12.05,13.41,2019-07-04,"11,946.75","11,928.80","11,969.25","11,923.65",333.60M,0.25%,"39,908.06","39,917.65","39,979.10","39,858.33",14.94M,0.17%
2019-07-08,34535,34550,34759,34475,23910,0.48,15.07,12.03,13.44,2019-07-03,"11,916.75","11,932.15","11,945.20","11,887.05",340.53M,0.05%,"39,839.25","39,907.57","39,934.99","39,732.38",14.23M,0.06%
2019-07-05,34370,34395,35037,33900,40,1.02,15.21,12.12,13.51,2019-07-02,"11,910.30","11,890.30","11,917.45","11,814.70",363.20M,0.38%,"39,816.48","39,811.68","39,838.49","39,499.19",15.33M,0.33%
2019-07-04,34023,34199,34300,33911,180,-0.16,15.28,12.15,13.54,2019-07-01,"11,865.60","11,839.90","11,884.65","11,830.80",278.42M,0.65%,"39,686.50","39,543.73","39,764.82","39,541.09",11.10M,0.74%
2019-07-03,34077,33801,34750,33801,190,0.88,15.31,12.18,13.55,2019-06-28,"11,788.85","11,861.15","11,871.70","11,775.50",303.89M,-0.45%,"39,394.64","39,630.52","39,675.25","39,361.92",11.50M,-0.48%
2019-07-02,33779,33530,33804,33507,350,1.29,15.17,12.01,13.43,2019-06-27,"11,841.55","11,860.85","11,911.15","11,821.05",480.17M,-0.05%,"39,586.41","39,633.97","39,817.22","39,510.44",13.57M,-0.01%
2019-07-01,33348,33777,33777,33210,3840,-1.76,15.26,12.08,13.46,2019-06-26,"11,847.55","11,768.15","11,871.85","11,757.55",327.88M,0.43%,"39,592.08","39,379.13","39,674.22","39,319.64",15.47M,0.40%
2019-06-28,33947,34000,34200,33900,11220,0.05,15.22,12.0,13.37,2019-06-25,"11,796.45","11,681.00","11,814.40","11,651.00",300.48M,0.83%,"39,434.94","39,131.94","39,490.64","38,946.04",11.62M,0.80%
2019-06-27,33931,34270,34270,33777,13580,-0.6,15.25,11.99,13.4,2019-06-24,"11,699.65","11,725.80","11,754.00","11,670.20",277.62M,-0.21%,"39,122.96","39,160.23","39,300.02","39,021.70",11.98M,-0.18%
2019-06-26,34135,34160,34173,33964,20450,-0.48,15.255,12.02,13.42,2019-06-21,"11,724.10","11,827.60","11,827.95","11,705.10",468.43M,-0.91%,"39,194.49","39,608.25","39,617.95","39,121.30",16.06M,-1.03%
2019-06-25,34300,34345,34599,34160,30860,0.25,15.4,12.08,13.53,2019-06-20,"11,831.75","11,653.65","11,843.50","11,635.05",442.02M,1.20%,"39,601.63","39,042.96","39,638.64","38,933.78",20.68M,1.25%
2019-06-24,34214,34100,34259,34031,15550,0.75,15.37,12.06,13.49,2019-06-19,"11,691.45","11,744.45","11,802.50","11,625.10",446.93M,0.00%,"39,112.74","39,176.56","39,435.80","38,881.05",19.09M,0.17%
2019-06-21,33960,33890,34297,33709,27580,0.36,15.29,12.08,13.52,2019-06-18,"11,691.50","11,677.05","11,727.20","11,641.15",365.53M,0.17%,"39,046.34","39,056.98","39,167.83","38,870.96",18.26M,0.22%
2019-06-20,33838,33000,33876,33000,26730,2.61,15.33,12.07,13.56,2019-06-17,"11,672.15","11,844.00","11,844.05","11,657.75",295.53M,-1.28%,"38,960.79","39,514.36","39,540.42","38,911.49",13.10M,-1.25%
2019-06-19,32976,32907,32999,32875,10560,0.11,14.945,11.87,13.34,2019-06-14,"11,823.30","11,910.10","11,911.85","11,797.70",390.30M,-0.76%,"39,452.07","39,797.00","39,799.90","39,363.45",21.20M,-0.73%
2019-06-18,32939,32974,33149,32846,21560,-0.07,14.895,11.88,13.3,2019-06-13,"11,914.05","11,873.90","11,931.35","11,817.05",447.90M,0.07%,"39,741.36","39,679.35","39,800.81","39,461.27",22.49M,-0.04%
2019-06-17,32961,33015,33080,32826,15540,-0.07,14.78,11.73,13.17,2019-06-12,"11,906.20","11,962.45","11,962.45","11,866.35",283.72M,-0.50%,"39,756.81","39,974.18","39,982.10","39,623.53",12.06M,-0.48%
2019-06-14,32984,32950,33241,32950,21100,0.3,15.025,11.89,13.35,2019-06-11,"11,965.60","11,959.85","12,000.35","11,904.35",332.18M,0.36%,"39,950.46","39,900.45","40,066.31","39,760.02",14.63M,0.42%
2019-06-13,32884,32739,32918,32662,12030,0.61,14.795,11.68,13.11,2019-06-10,"11,922.70","11,934.90","11,975.05","11,871.75",303.33M,0.44%,"39,784.52","39,787.33","39,979.48","39,619.97",16.65M,0.43%
2019-06-12,32685,32617,32776,32617,11390,0.33,14.79,11.61,13.07,2019-06-07,"11,870.65","11,865.20","11,897.50","11,769.50",302.46M,0.23%,"39,615.90","39,581.77","39,703.10","39,279.47",15.27M,0.22%
2019-06-11,32576,32640,32662,32431,10980,-0.11,14.695,11.57,12.99,2019-06-06,"11,843.75","12,039.80","12,039.80","11,830.25",415.21M,-1.48%,"39,529.72","40,136.43","40,159.26","39,481.15",19.30M,-1.38%
2019-06-10,32611,32800,32800,32585,9620,-0.78,14.745,11.63,13.04,2019-06-04,"12,021.65","12,052.65","12,095.20","12,005.85",289.22M,-0.55%,"40,083.54","40,196.00","40,312.07","40,031.05",12.31M,-0.46%
2019-06-07,32867,32641,32944,32610,18520,0.41,14.91,11.73,13.24,2019-06-03,"12,088.55","11,953.75","12,103.05","11,920.10",315.30M,1.39%,"40,267.62","39,806.86","40,308.90","39,711.02",35.72M,1.39%
2019-06-06,32734,32631,32760,32631,10040,0.39,14.955,11.78,13.31,2019-05-31,"11,922.80","11,999.80","12,039.25","11,829.45",438.88M,-0.19%,"39,714.20","39,998.91","40,122.34","39,374.24",17.57M,-0.30%
2019-06-05,32607,32540,32866,32540,11500,0.44,14.84,11.68,13.18,2019-05-30,"11,945.90","11,865.30","11,968.55","11,859.40",421.20M,0.71%,"39,831.97","39,580.28","39,911.92","39,500.56",18.00M,0.84%
2019-06-04,32465,32500,32800,32300,120,0.19,14.72,11.6,13.08,2019-05-29,"11,861.10","11,905.80","11,931.90","11,836.80",318.07M,-0.57%,"39,502.05","39,714.27","39,767.93","39,420.50",13.19M,-0.62%
2019-06-03,32405,32147,32499,32113,1290,0.85,14.705,11.63,13.15,2019-05-28,"11,928.75","11,958.35","11,958.55","11,864.90",598.31M,0.03%,"39,749.73","39,765.64","39,828.65","39,498.65",15.83M,0.17%
2019-05-31,32131,31810,32165,31810,8390,0.94,14.48,11.51,12.99,2019-05-27,"11,924.75","11,855.50","11,957.15","11,812.40",348.36M,0.68%,"39,683.29","39,536.23","39,821.94","39,353.16",16.53M,0.63%
2019-05-30,31831,31721,31896,31560,10730,0.22,14.4,11.4,12.93,2019-05-24,"11,844.10","11,748.00","11,859.00","11,658.10",374.64M,1.60%,"39,434.72","39,076.28","39,476.97","38,824.26",17.64M,1.61%
2019-05-29,31760,31651,31850,31638,12930,0.61,14.375,11.37,12.89,2019-05-23,"11,657.05","11,901.30","12,041.15","11,614.50",569.03M,-0.69%,"38,811.39","39,591.77","40,124.96","38,651.61",29.02M,-0.76%
2019-05-28,31569,31629,31718,31510,11670,-0.19,14.48,11.42,12.94,2019-05-22,"11,737.90","11,727.95","11,784.80","11,682.40",355.87M,0.25%,"39,110.21","39,086.21","39,249.08","38,903.87",16.11M,0.36%
2019-05-24,31554,31681,31710,31518,10690,-0.45,14.55,11.46,13.01,2019-05-21,"11,709.10","11,863.65","11,883.55","11,682.80",381.04M,-1.01%,"38,969.80","39,449.45","39,571.73","38,884.85",23.39M,-0.97%
2019-05-23,31696,31401,31757,31265,16970,0.78,14.48,11.45,13.0,2019-05-20,"11,828.25","11,651.90","11,845.20","11,591.70",452.10M,3.69%,"39,352.67","38,701.18","39,412.56","38,570.04",27.19M,3.75%
2019-05-22,31452,31460,31568,31416,9610,0.03,14.435,11.4,12.92,2019-05-17,"11,407.15","11,261.90","11,426.15","11,259.85",412.11M,1.33%,"37,930.77","37,494.42","38,001.13","37,415.36",19.43M,1.44%
2019-05-21,31442,31549,31549,31410,11490,-0.39,14.43,11.37,12.95,2019-05-16,"11,257.10","11,180.35","11,281.55","11,143.35",350.74M,0.90%,"37,393.48","37,179.13","37,518.94","37,052.30",16.24M,0.75%
2019-05-20,31566,31777,31777,31101,14610,-0.76,14.415,11.31,12.92,2019-05-15,"11,157.00","11,271.70","11,286.80","11,136.95",414.17M,-0.58%,"37,114.88","37,539.05","37,559.67","37,047.87",20.04M,-0.55%
2019-05-17,31809,31991,32039,31785,17350,-0.55,14.48,11.35,12.97,2019-05-14,"11,222.05","11,151.65","11,294.75","11,108.30",398.12M,0.66%,"37,318.53","37,146.58","37,572.70","36,956.10",18.19M,0.61%
2019-05-16,31985,32261,32320,31931,18620,-0.86,14.795,11.54,13.2,2019-05-13,"11,148.20","11,258.70","11,300.20","11,125.60",357.59M,-1.16%,"37,090.82","37,491.30","37,583.57","36,999.84",18.40M,-0.99%
2019-05-15,32261,32300,32410,32165,17660,0.04,14.815,11.48,13.24,2019-05-10,"11,278.90","11,314.15","11,345.80","11,251.05",387.32M,-0.20%,"37,462.99","37,632.36","37,721.98","37,370.39",20.34M,-0.26%
2019-05-14,32248,32451,32451,32235,17750,-0.77,14.755,11.39,13.14,2019-05-09,"11,301.80","11,322.40","11,357.60","11,255.05",373.03M,-0.51%,"37,558.91","37,747.91","37,780.46","37,405.40",15.84M,-0.61%
2019-05-13,32499,31900,32538,31885,25010,1.82,14.66,11.26,13.05,2019-05-08,"11,359.45","11,478.70","11,479.10","11,346.95",372.83M,-1.20%,"37,789.13","38,244.18","38,248.57","37,743.07",13.49M,-1.27%
2019-05-10,31917,31895,32004,31790,15880,-0.03,14.795,11.36,13.17,2019-05-07,"11,497.90","11,651.50","11,657.05","11,484.45",337.50M,-0.87%,"38,276.63","38,815.46","38,835.54","38,236.18",16.13M,-0.84%
2019-05-09,31926,31749,32049,31719,18690,0.72,14.82,11.41,13.24,2019-05-06,"11,598.25","11,605.80","11,632.55","11,571.35",299.05M,-0.97%,"38,600.34","38,719.33","38,719.33","38,509.79",13.82M,-0.93%
2019-05-08,31697,31740,31930,31676,16670,-0.13,14.93,11.47,13.33,2019-05-03,"11,712.25","11,722.60","11,770.90","11,699.35",305.52M,-0.11%,"38,963.26","39,009.55","39,172.76","38,920.17",15.30M,-0.05%
2019-05-07,31739,31600,31758,31542,12370,0.51,14.83,11.33,13.25,2019-05-02,"11,724.75","11,725.55","11,789.30","11,699.55",380.28M,-0.20%,"38,981.43","39,036.51","39,189.95","38,882.99",26.96M,-0.13%
2019-05-03,31341,31250,31500,31163,80,0.44,14.655,11.28,13.14,2019-04-30,"11,748.15","11,748.75","11,756.25","11,655.90",532.63M,-0.06%,"39,031.55","39,056.92","39,105.88","38,753.46",31.93M,-0.09%
2019-05-02,31203,31420,31425,31160,480,-1.14,14.675,11.23,13.1,2019-04-26,"11,754.65","11,683.75","11,762.90","11,661.75",333.48M,0.97%,"39,067.33","38,865.83","39,103.16","38,765.33",17.84M,0.87%
2019-05-01,31563,31604,31657,31503,1550,-0.2,14.88,11.39,13.24,2019-04-25,"11,641.80","11,735.70","11,796.75","11,624.30",604.36M,-0.72%,"38,730.86","39,101.78","39,262.22","38,663.98",14.84M,-0.83%
2019-04-30,31625,31800,31824,31597,6440,-0.76,14.985,11.52,13.37,2019-04-24,"11,726.15","11,601.50","11,740.85","11,578.85",335.20M,1.30%,"39,054.68","38,672.63","39,095.35","38,571.00",15.69M,1.27%
2019-04-26,31868,31851,31934,31705,9670,0.08,15.0,11.62,13.47,2019-04-23,"11,575.95","11,612.95","11,645.95","11,564.80",272.54M,-0.16%,"38,564.88","38,771.27","38,832.61","38,518.26",12.04M,-0.21%
2019-04-25,31843,31750,31926,31641,11640,0.26,14.865,11.55,13.36,2019-04-22,"11,594.45","11,727.05","11,727.05","11,583.95",260.36M,-1.35%,"38,645.18","39,158.22","39,158.22","38,585.65",15.35M,-1.26%
2019-04-24,31759,31480,31799,31450,12640,0.74,14.805,11.44,13.21,2019-04-18,"11,752.80","11,856.15","11,856.15","11,738.50",339.65M,-0.29%,"39,140.28","39,420.04","39,487.45","39,083.16",14.96M,-0.34%
2019-04-23,31525,31490,31566,31401,9920,-0.02,14.975,11.51,13.31,2019-04-16,"11,787.15","11,736.20","11,810.95","11,731.55",354.32M,0.83%,"39,275.64","39,040.30","39,364.34","39,038.81",14.85M,0.95%
2019-04-18,31403,31474,31544,31355,9870,-0.02,14.955,11.5,13.29,2019-04-15,"11,690.35","11,667.00","11,704.60","11,648.25",290.00M,0.40%,"38,905.84","38,805.54","38,976.58","38,780.08",21.47M,0.36%
2019-04-17,31410,31500,31525,31393,5650,-0.2,15.0,11.49,13.27,2019-04-12,"11,643.45","11,612.85","11,657.35","11,578.80",246.01M,0.40%,"38,767.11","38,692.06","38,818.87","38,554.79",17.51M,0.41%
2019-04-16,31474,31700,31768,31453,14480,-0.9,14.945,11.42,13.22,2019-04-11,"11,596.70","11,592.55","11,606.70","11,550.55",279.78M,0.11%,"38,607.01","38,621.58","38,649.98","38,460.25",14.90M,0.06%
2019-04-15,31760,31710,31791,31570,8540,0.0,14.935,11.39,13.2,2019-04-10,"11,584.30","11,646.85","11,680.05","11,571.75",359.94M,-0.75%,"38,585.35","38,898.60","38,950.45","38,542.28",16.68M,-0.91%
2019-04-12,31760,31721,31871,31705,11010,0.31,15.065,11.51,13.31,2019-04-09,"11,671.95","11,612.05","11,683.90","11,569.70",300.47M,0.58%,"38,939.22","38,730.93","38,978.99","38,598.72",15.59M,0.62%
2019-04-11,31663,32148,32148,31638,17110,-1.59,15.16,11.58,13.44,2019-04-08,"11,604.50","11,704.35","11,710.30","11,549.10",260.93M,-0.53%,"38,700.53","38,993.60","39,041.25","38,520.96",10.81M,-0.42%
2019-04-10,32174,32070,32197,31968,11740,0.24,15.245,11.65,13.52,2019-04-05,"11,665.95","11,638.40","11,689.65","11,609.50",266.67M,0.59%,"38,862.23","38,839.52","38,958.60","38,701.04",16.41M,0.46%
2019-04-09,32098,32131,32171,32020,11010,0.07,15.255,11.66,13.53,2019-04-04,"11,598.00","11,660.20","11,662.55","11,559.20",349.03M,-0.39%,"38,684.72","38,935.75","38,939.35","38,581.04",13.35M,-0.49%
2019-04-08,32076,31795,32155,31795,12900,1.62,15.14,11.6,13.47,2019-04-03,"11,643.95","11,735.30","11,761.00","11,629.15",365.76M,-0.59%,"38,877.12","39,167.05","39,270.14","38,826.56",17.55M,-0.46%
2019-04-05,31566,31535,31620,31400,60,0.2,15.195,11.63,13.53,2019-04-02,"11,713.20","11,711.55","11,729.35","11,655.85",386.13M,0.38%,"39,056.65","38,988.57","39,121.69","38,846.96",20.34M,0.48%
2019-04-04,31503,31499,31549,31350,70,0.17,15.085,11.48,13.44,2019-04-01,"11,669.15","11,665.20","11,738.10","11,644.75",379.57M,0.39%,"38,871.87","38,858.88","39,115.57","38,808.74",20.42M,0.51%
2019-04-03,31450,31499,31607,31318,170,-0.27,15.165,11.51,13.49,2019-03-29,"11,623.90","11,625.45","11,630.35","11,570.15",416.28M,0.47%,"38,672.91","38,675.00","38,748.54","38,546.68",15.26M,0.33%
2019-04-02,31535,31550,31590,31359,390,-0.11,15.025,11.51,13.42,2019-03-28,"11,570.00","11,463.65","11,588.50","11,452.45",527.68M,1.09%,"38,545.72","38,208.30","38,593.65","38,148.44",16.51M,1.08%
2019-04-01,31570,31588,31730,31542,4520,-0.42,15.07,11.5,13.42,2019-03-27,"11,445.05","11,531.45","11,546.20","11,413.00",350.45M,-0.33%,"38,132.88","38,372.03","38,475.93","38,001.34",19.41M,-0.26%
2019-03-29,31703,31600,31788,31510,11360,0.25,15.1,11.52,13.45,2019-03-26,"11,483.25","11,375.20","11,496.75","11,352.45",282.58M,1.14%,"38,233.41","37,886.29","38,297.70","37,800.08",15.03M,1.12%
2019-03-28,31624,31993,32030,31591,15060,-1.23,15.195,11.58,13.53,2019-03-25,"11,354.25","11,395.65","11,395.65","11,311.60",294.46M,-0.90%,"37,808.91","38,016.76","38,016.76","37,667.40",17.45M,-0.93%
2019-03-27,32019,32101,32182,32000,17720,-0.29,15.4,11.65,13.65,2019-03-22,"11,456.90","11,549.20","11,572.80","11,434.55",386.19M,-0.56%,"38,164.61","38,452.47","38,564.71","38,089.36",18.82M,-0.58%
2019-03-26,32113,32200,32200,32031,13040,-0.34,15.44,11.66,13.65,2019-03-20,"11,521.05","11,553.35","11,556.10","11,503.10",366.30M,-0.10%,"38,386.75","38,433.86","38,489.81","38,316.21",16.12M,0.06%
2019-03-25,32223,32199,32245,32083,14020,0.21,15.525,11.77,13.72,2019-03-19,"11,532.40","11,500.30","11,543.85","11,451.25",326.10M,0.61%,"38,363.47","38,218.59","38,396.06","38,078.23",15.58M,0.70%
2019-03-22,32155,31869,32184,31748,19210,0.98,15.46,11.75,13.68,2019-03-18,"11,462.20","11,473.85","11,530.15","11,412.50",320.25M,0.31%,"38,095.07","38,132.96","38,369.59","37,952.10",16.36M,0.19%
2019-03-21,31842,31899,32064,31806,9410,0.32,15.54,11.85,13.64,2019-03-15,"11,426.85","11,376.85","11,487.00","11,370.80",463.70M,0.74%,"38,024.32","37,760.23","38,254.77","37,760.23",16.81M,0.71%
2019-03-20,31740,31961,31961,31704,14380,-0.77,15.32,11.58,13.49,2019-03-14,"11,343.25","11,382.50","11,383.45","11,313.75",294.48M,0.01%,"37,754.89","37,840.64","37,907.78","37,693.69",16.06M,0.01%
2019-03-19,31985,31750,32017,31691,14670,0.95,15.41,11.61,13.57,2019-03-13,"11,341.70","11,326.20","11,352.30","11,276.60",383.00M,0.36%,"37,752.17","37,608.29","37,797.29","37,478.87",21.67M,0.58%
2019-03-18,31685,31800,31815,31590,12270,-0.53,15.38,11.6,13.54,2019-03-12,"11,301.20","11,231.35","11,320.40","11,227.00",391.31M,1.19%,"37,535.66","37,249.65","37,586.63","37,230.85",20.13M,1.30%
2019-03-15,31853,31895,31960,31768,13200,0.07,15.355,11.58,13.56,2019-03-11,"11,168.05","11,068.75","11,180.90","11,059.85",352.24M,1.20%,"37,054.10","36,741.57","37,106.19","36,726.39",14.80M,1.04%
2019-03-14,31832,32274,32274,31813,17210,-1.22,15.235,11.52,13.48,2019-03-08,"11,035.40","11,038.85","11,049.00","11,008.95",326.57M,-0.21%,"36,671.43","36,753.59","36,753.59","36,592.93",15.06M,-0.15%
2019-03-13,32225,32088,32330,32088,13820,0.66,15.52,11.8,13.73,2019-03-07,"11,058.20","11,077.95","11,089.05","11,027.10",321.21M,0.05%,"36,725.42","36,744.02","36,830.25","36,590.88",17.32M,0.24%
2019-03-12,32015,31906,32056,31885,12060,0.31,15.445,11.83,13.72,2019-03-06,"11,053.00","11,024.85","11,062.30","10,998.85",372.55M,0.60%,"36,636.10","36,544.86","36,666.47","36,456.82",16.38M,0.53%
2019-03-11,31915,32214,32214,31897,12410,-0.8,15.295,11.74,13.6,2019-03-05,"10,987.45","10,864.85","10,994.90","10,817.00",373.22M,1.14%,"36,442.54","36,141.07","36,457.44","35,926.94",21.94M,1.05%
2019-03-08,32174,31980,32235,31955,16620,0.71,15.115,11.56,13.48,2019-03-01,"10,863.50","10,842.65","10,877.90","10,823.10",308.53M,0.66%,"36,063.81","36,018.49","36,140.67","35,952.41",17.24M,0.55%
2019-03-07,31946,31959,31980,31800,14750,-0.03,15.075,11.47,13.33,2019-02-28,"10,792.50","10,865.70","10,865.70","10,784.85",644.16M,-0.13%,"35,867.44","36,025.72","36,085.85","35,829.15",12.28M,-0.11%
2019-03-06,31954,32136,32300,31885,16710,-0.19,15.095,11.49,13.36,2019-02-27,"10,806.65","10,881.20","10,939.70","10,751.20",381.08M,-0.26%,"35,905.43","36,138.83","36,371.11","35,735.33",19.89M,-0.19%
2019-03-05,32015,33435,33440,32000,240,-1.51,15.11,11.47,13.33,2019-02-26,"10,835.30","10,775.30","10,888.75","10,729.30",414.95M,-0.41%,"35,973.71","35,975.75","36,172.52","35,714.16",18.49M,-0.66%
2019-03-04,32505,32394,32601,32315,150,-0.09,15.16,11.5,13.38,2019-02-25,"10,880.10","10,813.25","10,887.10","10,788.05",385.90M,0.82%,"36,213.38","35,983.80","36,242.18","35,901.06",12.17M,0.95%
2019-03-01,32533,32857,32953,31915,1560,-1.12,15.56,11.75,13.67,2019-02-22,"10,791.65","10,782.70","10,801.55","10,758.40",396.85M,0.02%,"35,871.48","35,906.01","35,941.69","35,795.79",19.01M,-0.07%
2019-02-28,32902,33189,33260,32877,8130,-0.81,15.815,11.89,13.85,2019-02-21,"10,789.85","10,744.10","10,808.85","10,721.50",279.58M,0.51%,"35,898.35","35,837.00","35,983.07","35,707.29",11.82M,0.40%
2019-02-27,33171,33300,33466,33138,9400,-0.17,15.86,11.91,13.92,2019-02-20,"10,735.45","10,655.45","10,752.70","10,646.40",289.20M,1.24%,"35,756.26","35,564.93","35,797.11","35,469.49",12.86M,1.14%
2019-02-26,33228,33225,33450,33205,9010,0.21,15.83,11.98,13.93,2019-02-19,"10,604.35","10,636.70","10,722.85","10,585.65",291.51M,-0.34%,"35,352.61","35,543.24","35,776.04","35,287.16",10.41M,-0.41%
2019-02-25,33159,33385,33398,33130,8440,-0.63,15.955,12.19,14.04,2019-02-18,"10,640.95","10,738.65","10,759.90","10,628.40",345.44M,-0.78%,"35,498.44","35,831.18","35,912.44","35,470.76",16.39M,-0.87%
2019-02-22,33369,33302,33413,33190,9550,0.2,15.87,12.2,14.0,2019-02-15,"10,724.40","10,780.25","10,785.75","10,620.40",521.88M,-0.20%,"35,808.95","35,985.68","36,022.57","35,510.97",23.71M,-0.19%
2019-02-21,33302,33630,33658,33265,14500,-1.24,15.91,12.19,14.02,2019-02-14,"10,746.05","10,786.10","10,792.70","10,718.75",627.04M,-0.44%,"35,876.22","36,065.08","36,109.10","35,799.42",33.48M,-0.44%
2019-02-20,33719,33800,33877,33680,9090,-0.1,16.035,12.31,14.15,2019-02-13,"10,793.65","10,870.55","10,891.65","10,772.10",321.96M,-0.35%,"36,034.11","36,279.63","36,375.80","35,962.68",15.44M,-0.33%
2019-02-19,33753,33499,33797,33434,11910,0.87,15.78,12.22,13.99,2019-02-12,"10,831.40","10,879.70","10,910.90","10,823.80",292.32M,-0.53%,"36,153.62","36,405.72","36,465.40","36,113.91",12.61M,-0.66%
2019-02-18,33463,33333,33484,33333,8880,0.6,15.765,12.19,13.91,2019-02-11,"10,888.80","10,930.90","10,930.90","10,857.10",285.98M,-0.50%,"36,395.03","36,585.50","36,588.41","36,300.48",19.78M,-0.41%
2019-02-15,33263,32992,33280,32992,11790,0.89,15.675,12.23,13.9,2019-02-08,"10,943.60","11,023.50","11,041.20","10,925.45",352.79M,-1.14%,"36,546.48","36,873.59","36,885.58","36,480.62",22.30M,-1.15%
2019-02-14,32970,32862,33000,32765,11450,0.19,15.58,12.17,13.83,2019-02-07,"11,069.40","11,070.45","11,118.10","11,043.60",263.54M,0.06%,"36,971.09","37,026.56","37,172.18","36,898.80",14.99M,-0.01%
2019-02-13,32909,32727,33028,32680,10850,0.49,15.695,12.13,13.85,2019-02-06,"11,062.45","10,965.10","11,072.60","10,962.70",298.51M,1.17%,"36,975.23","36,714.54","37,005.25","36,680.88",14.36M,0.98%
